Date,Open,High,Low,Close,Volume
2018-07-09,3457.1590682077626,3587.6179009703196,3436.774875588613,3571.310546875,80049500
2018-07-10,3563.1568698273404,3587.6179009703196,3489.773776398402,3571.310546875,116639500
2018-07-11,3506.0810317224245,3661.000891263648,3506.0810317224245,3640.61669921875,95570000
2018-07-12,3620.2333139375683,3734.384814827492,3616.156474620071,3722.154296875,79008000
2018-07-13,3750.6924474925354,3762.9229663430547,3718.0777305578176,3754.769287109375,73936000
2018-07-16,3758.845411211993,3771.075927734375,3734.3843781672294,3771.075927734375,71571000
2018-07-17,3738.4616382292525,3750.6921561296754,3673.232209426997,3705.846923828125,30322000
2018-07-18,3742.538250101024,3783.306640625,3742.538250101024,3783.306640625,80090500
2018-07-19,3766.9992844154094,3783.306640625,3758.845606310614,3783.306640625,76925500
2018-07-20,3775.1531903155437,3775.1531903155437,3738.4616366299715,3766.99951171875,57104000
2018-07-23,3783.306544432548,3832.2286118174516,3766.99918863758,3807.767578125,70157500
2018-07-24,3832.2280932435574,3836.304931640625,3799.6133860670166,3836.304931640625,88291000
2018-07-25,3836.3060376520248,3844.459716796875,3819.9986793623243,3844.459716796875,50131500
2018-07-26,3787.3835614072545,3852.6129876532355,3787.3835614072545,3803.69091796875,54317500
2018-07-27,3799.6138173607374,3807.7674950803953,3771.075945341933,3787.38330078125,46642500
2018-07-30,3815.921304377014,3815.921304377014,3750.6918803705694,3795.537109375,40096500
2018-07-31,3783.306592373792,3799.6139483754027,3693.61613436493,3795.537109375,66803000
2018-08-01,3815.92085163738,3828.1513671875,3791.459820537141,3828.1513671875,56594000
2018-08-02,3848.5354935700957,3897.4575549290375,3824.074462890625,3824.074462890625,79333000
2018-08-03,3824.074462890625,3856.6891704632526,3807.7671091043107,3824.074462890625,41404000
2018-08-06,3815.9204922203253,3881.14990234375,3815.9204922203253,3881.14990234375,63000500
2018-08-07,3864.8425498128936,3893.380416741892,3864.8425498128936,3881.14990234375,114379000
2018-08-08,3897.4568536931815,3905.610529119318,3840.381125710227,3901.53369140625,64702500
2018-08-09,3913.764911825726,3930.072265625,3897.4575580264523,3930.072265625,65947500
2018-08-10,3913.765052356021,3925.9955681446336,3864.8429892015706,3893.380859375,80348000
2018-08-13,3836.3056310917405,3840.382470232114,3758.845687424638,3803.69091796875,80184000
2018-08-14,3824.0750815533574,3897.458185463763,3754.7688167490855,3832.228759765625,85527500
2018-08-15,3848.5354935700957,3848.5354935700957,3799.613432211154,3824.074462890625,57330500
2018-08-16,3824.0747545538097,3828.15159331133,3783.3063669786093,3811.84423828125,52903500
2018-08-17,3811.8442382812495,3811.8442382812495,3811.8442382812495,3811.84423828125,0
2018-08-20,3832.2285850876046,3897.4580078125,3819.9980683266867,3897.4580078125,96832000
2018-08-21,3889.304020778796,3909.688213759817,3889.304020778796,3893.380859375,67938000
2018-08-22,3893.380859375,3893.380859375,3893.380859375,3893.380859375,0
2018-08-23,3881.1504701010936,4019.7629868904187,3877.073631371996,4007.532470703125,145868000
2018-08-24,4011.6096378832253,4154.299005084356,4007.532798820336,4089.069580078125,103975000
2018-08-27,4093.145131377712,4133.913509180279,4023.838889113348,4040.146240234375,91285000
2018-08-28,4093.1461568990867,4093.1461568990867,4003.455703261856,4072.761962890625,63353500
2018-08-29,3995.302537487399,4044.224609375,3991.2256981634323,4044.224609375,87695500
2018-08-30,4072.7622238265676,4101.300097266793,4064.6085457007885,4089.069580078125,96273500
2018-08-31,4076.839323966734,4084.993002614667,4044.224609375,4044.224609375,111563000
2018-09-03,4084.9914558171986,4089.068293597455,4011.6083757725783,4040.146240234375,38489500
2018-09-04,4048.300828598485,4060.53134469697,3995.301925505051,4036.0703125,42271500
2018-09-05,3995.3019104003906,3995.3019104003906,3856.689395141602,3913.76513671875,95608500
2018-09-06,3917.8423375427,4109.45377340587,3848.536073507085,4027.9169921875,95265000
2018-09-07,4048.3001151439894,4052.3769531250005,3974.91703148579,4052.376953125,72551500
2018-09-10,4011.6092803030306,4036.0703125,3938.2261837121214,4036.0703125,66696500
2018-09-11,4036.0703125,4036.0703125,4036.0703125,4036.0703125,0
2018-09-12,4036.070531102903,4048.3010478638207,3885.227491051582,3897.4580078125,87900500
2018-09-13,3946.3798461914066,3974.9177169799805,3897.457781982422,3913.76513671875,94051000
2018-09-14,3897.4572298211024,3946.3792870991915,3864.842524969043,3909.687744140625,72473500
2018-09-17,3872.9958274147725,3909.687366832386,3872.9958274147725,3901.53369140625,39478000
2018-09-18,3864.843072509766,3954.5335235595703,3864.843072509766,3913.76513671875,75119500
2018-09-19,3925.9956527709965,3950.4566848754885,3885.227265930176,3913.76513671875,111558500
2018-09-20,3946.379220217902,3950.456058255317,3897.4571637689196,3905.61083984375,60786000
2018-09-21,3897.4584651898736,3938.2268591772154,3864.84375,3864.84375,152052000
2018-09-24,3897.4568536931815,3925.994717684659,3881.149502840909,3901.53369140625,59902000
2018-09-25,3913.7642045454545,3913.7642045454545,3885.226340553977,3901.53369140625,42771000
2018-09-26,3881.1504632618803,3962.687237700155,3881.1504632618803,3946.3798828125,71715500
2018-09-27,3897.457781982422,3934.14933013916,3889.304104614258,3913.76513671875,71001000
2018-09-28,3897.4572051306936,3938.2255859375,3897.4572051306936,3938.2255859375,96975000
2018-10-01,3913.7645159185804,3946.379220217902,3905.61083984375,3905.61083984375,36388000
2018-10-02,3925.995030030826,3946.379220217902,3872.9961355444284,3905.61083984375,50639500
2018-10-03,3872.9958274147725,3909.687366832386,3868.9189897017045,3901.53369140625,33524500
2018-10-04,3901.5347939184157,3901.5347939184157,3832.228533211401,3848.535888671875,67869500
2018-10-05,3840.3824862730476,3840.3824862730476,3746.6151856527927,3758.845703125,98249500
2018-10-08,3762.9218861919476,3905.6112318221944,3762.9218861919476,3824.074462890625,57250000
2018-10-09,3832.228921669408,3872.997314453125,3815.921564555921,3872.997314453125,36940000
2018-10-10,3897.457852189171,3934.1494010068513,3791.4600444936495,3811.84423828125,59394500
2018-10-11,3750.6921561296754,3799.6142277313666,3665.0785308267155,3705.846923828125,102336000
2018-10-12,3750.6918157762093,3828.1517554498487,3750.6918157762093,3791.460205078125,82574500
2018-10-15,3832.2286968111243,3889.304443359375,3828.1518577719635,3889.304443359375,65950000
2018-10-16,3889.303881126815,3930.072265625,3832.228142829357,3930.072265625,47449000
2018-10-17,3938.2259893665455,3942.3028278648544,3877.07341189191,3917.841796875,38359000
2018-10-18,3881.1505995928233,3893.3811161881786,3848.535888671875,3848.535888671875,29360500
2018-10-19,3799.6137220086894,3856.6894646139704,3787.3832057361296,3811.84423828125,45219500
2018-10-22,3811.8443822345776,3848.535932437905,3775.15283203125,3775.15283203125,63484000
2018-10-23,3815.921683517157,3819.998522922624,3730.308056002349,3742.53857421875,62162500
2018-10-24,3750.69195812638,3775.1529926359,3693.6162109375,3693.6162109375,59493500
2018-10-25,3616.1564269753003,3779.22999752661,3616.1564269753003,3734.384765625,87732500
2018-10-26,3766.9991113695046,3848.535888671875,3750.6917559090307,3848.535888671875,83994000
2018-10-29,3799.6137996199323,3840.3821880278715,3771.075927734375,3771.075927734375,34553000
2018-10-30,3771.07617317362,3856.6897944024267,3766.9993340674864,3832.228759765625,68882500
2018-10-31,3872.996317760637,3893.3805089067455,3832.2279354684197,3856.68896484375,128908500
2018-11-01,3889.3035786091777,3921.91828367089,3868.919387945608,3881.14990234375,117906500
2018-11-02,3913.76513671875,3942.3030075073243,3881.150427246094,3913.76513671875,114054500
2018-11-05,3913.7660774301967,3954.5344740700943,3905.612398102217,3942.303955078125,76754500
2018-11-06,3962.6877601498463,4031.9940275598747,3954.5340816310195,3978.9951171875,94410500
2018-11-07,4011.609034621369,4011.609034621369,3897.4575580264523,3930.072265625,83875500
2018-11-08,3978.994555664063,3995.3019104003906,3897.457781982422,3913.76513671875,99739000
2018-11-09,3913.76513671875,3921.918814086914,3901.534620666504,3913.76513671875,62938500
2018-11-12,3938.2268591772154,3942.3036985759495,3864.84375,3864.84375,65125000
2018-11-13,3864.842785606503,3930.072199709566,3807.7670482663225,3925.995361328125,61231500
2018-11-14,3925.9948065553535,3954.5326711928274,3897.4569419178797,3921.91796875,68511500
2018-11-15,3958.611313734084,3970.8418327260533,3905.612398102217,3942.303955078125,87085500
2018-11-16,3970.8415652733192,4060.5320318400677,3962.687886494524,4048.301513671875,134145500
2018-11-19,4076.838641527639,4142.068059792082,4060.5312869615286,4093.14599609375,103822500
2018-11-20,4093.1459960937495,4093.1459960937495,4093.1459960937495,4093.14599609375,0
2018-11-21,4076.839323966734,4084.993002614667,4040.147770051033,4044.224609375,107889000
2018-11-22,4027.9165778293077,4109.45335065986,4027.9165778293077,4093.14599609375,87270000
2018-11-23,4125.760705225971,4150.221737075137,4056.454448320001,4093.14599609375,57460000
2018-11-26,4044.2235350594647,4142.067652843161,4044.2235350594647,4113.52978515625,64336500
2018-11-27,4109.45390625,4158.3759765625,4076.839192708333,4158.3759765625,73989000
2018-11-28,4178.759058144799,4178.759058144799,4142.0675151952355,4150.22119140625,90687500
2018-11-29,4158.375849833015,4272.52734375,4158.375849833015,4272.52734375,113847500
2018-11-30,4272.52695012596,4272.52695012596,4203.220692347199,4248.06591796875,178034500
2018-12-03,4266.062834510508,4413.309490351714,4171.988582167514,4221.07080078125,100923000
2018-12-04,4221.07071505248,4331.505704690482,4216.980530251073,4286.513671875,119232500
2018-12-05,4188.348948374761,4278.3330078125,4184.258763854864,4278.3330078125,74994000
2018-12-06,4229.250223718215,4302.87353515625,4188.348384030418,4302.87353515625,75450000
2018-12-07,4245.6123046875,4261.973045746026,4221.071193099711,4245.6123046875,71070000
2018-12-10,4188.348938223939,4257.882074893671,4188.348938223939,4237.43115234375,81221000
2018-12-11,4196.529691474382,4253.7922798570735,4192.439506589904,4221.07080078125,93017000
2018-12-12,4245.611567302456,4245.611567302456,4196.529352651561,4225.16064453125,121623000
2018-12-13,4253.791936410938,4257.882120965181,4208.799906314284,4225.16064453125,84280500
2018-12-14,4221.070459977009,4237.431198193974,4204.709721760043,4225.16064453125,184435000
2018-12-17,4241.521382748215,4253.791936410938,4212.890090868526,4225.16064453125,101438500
2018-12-18,4171.987242025542,4184.257792737382,4073.822836330824,4143.35595703125,132039000
2018-12-19,4122.9059960564055,4278.3330078125,4122.9059960564055,4278.3330078125,102220500
2018-12-20,4188.348484848485,4229.250325520833,4147.446644176136,4184.25830078125,94455000
2018-12-21,4122.906650447292,4233.341650012844,4122.906650447292,4229.25146484375,89979500
2018-12-24,4229.25146484375,4229.25146484375,4229.25146484375,4229.25146484375,0
2018-12-25,4229.25146484375,4229.25146484375,4229.25146484375,4229.25146484375,0
2018-12-26,4229.251130756579,4274.2431640625,4204.710021680622,4274.2431640625,66511500
2018-12-27,4286.5128278392685,4298.783379827358,4237.430619886911,4249.701171875,50265500
2018-12-28,4249.7022953913765,4286.51396108774,4237.431740159254,4253.79248046875,54467500
2018-12-31,4253.79248046875,4253.79248046875,4253.79248046875,4253.79248046875,0
2019-01-01,4253.79248046875,4253.79248046875,4253.79248046875,4253.79248046875,0
2019-01-02,4253.792193463741,4290.603856676407,4253.792193463741,4286.513671875,35956000
2019-01-03,4253.791890383687,4270.152628423624,4184.258753713954,4237.43115234375,72358000
2019-01-04,4233.341215721812,4257.88232421875,4192.439368226915,4257.88232421875,51465000
2019-01-07,4306.965233816432,4356.0474587032295,4290.6044921875,4290.6044921875,73438000
2019-01-08,4278.333302272185,4351.956628697519,4257.882378265148,4286.513671875,66247500
2019-01-09,4335.5958425011895,4351.956581529495,4274.243071145041,4298.7841796875,84871000
2019-01-10,4335.5958425011895,4335.5958425011895,4245.611777845505,4298.7841796875,114314500
2019-01-11,4319.234464285714,4335.595200892857,4282.422806919642,4294.693359375,84826500
2019-01-14,4270.153220778245,4282.423776010366,4212.890629695012,4253.79248046875,87547500
2019-01-15,4278.332431343571,4302.87353515625,4245.610959593334,4302.87353515625,87763000
2019-01-16,4302.874271966651,4323.3251953125,4290.603717959141,4323.3251953125,94972500
2019-01-17,4327.415242436679,4360.13671875,4323.325057897514,4360.13671875,91654000
2019-01-18,4368.31744311636,4437.8505859375,4347.8665187572005,4437.8505859375,100873500
2019-01-21,4437.851175045085,4581.007664562669,4409.219877141569,4536.015625,87118000
2019-01-22,4581.0068359375,4597.367574637277,4458.301295689174,4581.0068359375,91907000
2019-01-23,4581.005823863637,4581.005823863637,4478.7512295809665,4499.2021484375,98512500
2019-01-24,4441.94082406851,4486.932858198117,4380.588050255409,4466.48193359375,106781000
2019-01-25,4417.398473011364,4515.562883522727,4417.398473011364,4499.2021484375,68944000
2019-01-28,4511.474021127161,4511.474021127161,4478.752541372839,4495.11328125,69704000
2019-01-29,4454.210332877369,4540.104196045803,4450.120148916967,4531.923828125,77679000
2019-01-30,4548.285934669384,4548.285934669384,4495.1135271597595,4515.564453125,76285000
2019-01-31,4515.563934948979,4613.7283683174355,4515.563934948979,4609.63818359375,135904500
2019-02-01,4646.449846106921,4703.71243223852,4548.285412738464,4609.63818359375,57719500
2019-02-04,4609.6371102627845,4609.6371102627845,4499.2021484375,4499.2021484375,113846500
2019-02-05,4499.2021484375,4499.2021484375,4499.2021484375,4499.2021484375,0
2019-02-06,4499.203664888211,4531.925146087398,4495.113479738313,4527.8349609375,121996500
2019-02-07,4527.833347755142,4527.833347755142,4503.292245599288,4523.7431640625,63697500
2019-02-08,4523.744823511096,4527.835008704144,4499.203712352808,4515.564453125,65268500
2019-02-11,4515.564206096451,4523.744576035032,4466.481986464968,4495.11328125,37639000
2019-02-12,4523.7445224859775,4523.7445224859775,4458.301563752003,4466.48193359375,95883500
2019-02-13,4466.482715564461,4491.023829386243,4425.580859194823,4433.76123046875,103115500
2019-02-14,4421.489496961402,4421.489496961402,4401.03857421875,4401.03857421875,108738500
2019-02-15,4384.67822265625,4425.5800717481925,4364.227298110279,4384.67822265625,81340000
2019-02-18,4425.579219177692,4499.202533359945,4425.579219177692,4482.841796875,62991000
2019-02-19,4433.760050606993,4482.842265189359,4401.03857421875,4401.03857421875,64469000
2019-02-20,4458.300310724432,4576.91564009233,4450.119943181819,4499.2021484375,89583000
2019-02-21,4531.924750581858,4548.285489753633,4474.662163480642,4503.29345703125,54561500
2019-02-22,4478.752394712687,4519.654243066228,4466.481840206626,4491.02294921875,48271500
2019-02-25,4491.02294921875,4499.2033188894575,4462.391655371272,4491.02294921875,47887000
2019-02-26,4499.204246596535,4544.1962890625,4495.114060917811,4544.1962890625,98446000
2019-02-27,4552.37548828125,4556.465672906839,4536.014749778891,4552.37548828125,78519500
2019-02-28,4556.465663602108,4564.646032836582,4507.383448195264,4511.4736328125,99366000
2019-03-01,4552.374747927008,4581.006035649819,4527.833644164598,4531.923828125,72589500
2019-03-04,4515.564405487805,4531.925146087398,4511.474220337906,4527.8349609375,63910500
2019-03-05,4499.20346621929,4503.29365118858,4450.121246587807,4495.11328125,46499500
2019-03-06,4544.195352078353,4544.195352078353,4491.02294921875,4491.02294921875,37777000
2019-03-07,4491.02294921875,4491.02294921875,4491.02294921875,4491.02294921875,0
2019-03-08,4536.015472860897,4556.466399248909,4450.12158203125,4450.12158203125,61126000
2019-03-11,4523.74438099597,4523.74438099597,4466.481793894754,4503.29345703125,32469000
2019-03-12,4531.923618607955,4531.923618607955,4458.300310724432,4499.2021484375,40178500
2019-03-13,4458.300310724432,4503.292332208807,4458.300310724432,4499.2021484375,17722000
2019-03-14,4458.300692147582,4495.112349238709,4458.300692147582,4482.841796875,41096000
2019-03-15,4515.563092283393,4536.014012085401,4486.931804560582,4531.923828125,41759500
2019-03-18,4544.195653856982,4548.285838963964,4527.834913429055,4540.10546875,42791000
2019-03-19,4531.92479757229,4536.014982407644,4486.932764383396,4491.02294921875,51527000
2019-03-20,4531.925190313643,4544.195745883084,4470.572412466437,4474.66259765625,42388500
2019-03-21,4491.022016802226,4515.563120719178,4470.571096871433,4478.75146484375,39866000
2019-03-22,4470.571878382805,4499.203171291021,4470.571878382805,4486.9326171875,29601000
2019-03-25,4450.1210472043995,4499.203264636802,4450.1210472043995,4462.3916015625,23054500
2019-03-26,4482.842968035878,4507.38407917476,4462.392042086809,4474.66259765625,19895500
2019-03-27,4507.383540693369,4507.383540693369,4466.481693681631,4486.9326171875,17804500
2019-03-28,4466.482227276622,4486.933153225691,4437.850930947926,4474.66259765625,32187500
2019-03-29,4511.473485264717,4523.74403871512,4466.481455946574,4507.38330078125,36234000
2019-04-01,4540.103986150569,4540.103986150569,4482.841413352273,4499.2021484375,21786000
2019-04-02,4523.743251065342,4556.464721235796,4482.841413352273,4499.2021484375,36853000
2019-04-03,4499.2021484375,4499.2021484375,4499.2021484375,4499.2021484375,0
2019-04-04,4531.923828125,4548.284563966607,4491.0219885209835,4531.923828125,48112000
2019-04-05,4548.284266218355,4548.284266218355,4519.652980369858,4523.7431640625,21913500
2019-04-08,4503.292717481181,4531.924006329836,4458.300692147582,4482.841796875,39910000
2019-04-09,4527.8349609375,4540.105516387195,4511.474220337906,4527.8349609375,29447000
2019-04-10,4540.105221295249,4544.1954061792985,4511.473927106901,4519.654296875,19508500
2019-04-11,4548.284742814781,4548.284742814781,4482.841796875,4482.841796875,25356000
2019-04-12,4466.480678267046,4507.382515980114,4466.480678267046,4499.2021484375,18577000
2019-04-15,4548.285489753633,4556.465859339521,4491.022902652418,4503.29345703125,68152000
2019-04-16,4495.11328125,4503.29365118858,4478.752541372839,4495.11328125,71017000
2019-04-17,4495.11328125,4495.11328125,4495.11328125,4495.11328125,0
2019-04-18,4581.006597222222,4748.70416015625,4564.645859375,4601.45751953125,129332500
2019-04-19,4601.45751953125,4601.45751953125,4601.45751953125,4601.45751953125,0
2019-04-22,4601.45751953125,4646.449548611111,4568.736043836806,4601.45751953125,62837500
2019-04-23,4646.449697491119,4670.990805048291,4576.916559412467,4605.5478515625,48654000
2019-04-24,4655.904563998668,4655.904563998668,4622.883964253996,4647.6494140625,46975000
2019-04-25,4569.224965440683,4639.393731847632,4560.96981645163,4618.755859375,61482500
2019-04-26,4610.500534329126,4660.031426372053,4598.117811318394,4639.3935546875,66204500
2019-04-29,4631.13910991095,4701.30788430354,4618.75638501814,4693.052734375,65480500
2019-04-30,4680.669260360054,4754.965597826087,4680.669260360054,4746.71044921875,107607500
2019-05-01,4746.71044921875,4746.71044921875,4746.71044921875,4746.71044921875,0
2019-05-02,4787.986958553211,4796.242108481751,4684.79758444646,4693.052734375,80879500
2019-05-03,4688.924938050661,4746.710984822412,4635.266466048321,4684.79736328125,58244500
2019-05-06,4622.883257339858,4672.414149382785,4618.755683002947,4639.3935546875,36649500
2019-05-07,4684.797274855759,4713.690297696278,4664.159401398244,4672.41455078125,59177000
2019-05-08,4622.884525767544,4705.43603515625,4618.756950298109,4705.43603515625,59062000
2019-05-09,4705.435463615675,4705.435463615675,4643.521839094416,4647.6494140625,126636500
2019-05-10,4631.13916015625,4688.925210282977,4622.884010138147,4631.13916015625,76130500
2019-05-13,4688.925210282977,4701.307935310133,4622.884010138147,4631.13916015625,63720500
2019-05-14,4589.863554936306,4647.649606886943,4536.205078125,4536.205078125,114800500
2019-05-15,4585.735441885588,4585.735441885588,4494.9287994720125,4507.3115234375,72065000
2019-05-16,4507.310929731889,4523.8212261777935,4358.71826171875,4358.71826171875,87939000
2019-05-17,4358.718976230695,4383.484424959279,4276.16748046875,4276.16748046875,74207000
2019-05-20,4276.1675149570165,4449.525657455274,4243.14691638592,4441.2705078125,54764500
2019-05-21,4515.566672747826,4536.204546023638,4457.780627575549,4507.3115234375,97371000
2019-05-22,4565.097568609775,4565.097568609775,4457.780627575549,4507.3115234375,38519000
2019-05-23,4490.801265611061,4627.01123046875,4408.249771757917,4627.01123046875,54926000
2019-05-24,4631.13916015625,4647.649460192458,4627.011585147198,4631.13916015625,37402000
2019-05-27,4569.2254854469,4705.43545926781,4565.09791048263,4693.052734375,68564000
2019-05-28,4668.287412049777,4763.2216388200195,4668.287412049777,4734.32861328125,209923000
2019-05-29,4787.98695421385,4866.410878463905,4730.200904766441,4738.4560546875,133044500
2019-05-30,4738.4560546875,4738.4560546875,4738.4560546875,4738.4560546875,0
2019-05-31,4738.456355039197,4845.773310815346,4734.328779817037,4804.49755859375,96875000
2019-06-03,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-04,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-05,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-06,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-07,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-10,4953.08912627551,5109.9369486075675,4796.241303943452,4854.02734375,179238000
2019-06-11,4870.538307357762,4920.069205398689,4825.134984153579,4878.79345703125,72901000
2019-06-12,4821.006703111633,4870.537593897027,4804.496406183169,4825.13427734375,69255500
2019-06-13,4858.155453441268,4858.155453441268,4779.731533632106,4792.1142578125,78802500
2019-06-14,4825.134989981816,4825.134989981816,4779.7316667227915,4787.98681640625,57220500
2019-06-17,4796.24307896085,4821.008533757549,4779.73277576305,4783.8603515625,83624000
2019-06-18,4783.859497897908,4870.53857421875,4783.859497897908,4870.53857421875,78788000
2019-06-19,4870.537997159091,4920.068892045455,4862.282848011364,4903.55859375,66944500
2019-06-20,4870.538307357762,4903.558906051713,4792.1143854596285,4878.79345703125,59504500
2019-06-21,4878.792789381378,4899.430660740859,4821.00674957483,4854.02734375,144149000
2019-06-24,4866.411179770612,4870.538754986702,4841.645728474069,4849.90087890625,30084000
2019-06-25,4895.303756378225,4920.069205398689,4849.900433174043,4878.79345703125,40561500
2019-06-26,4903.5586387068415,4903.5586387068415,4837.517444919544,4841.64501953125,59334500
2019-06-27,4829.262382680866,4899.43115234375,4792.114210506397,4899.43115234375,77525000
2019-06-28,4936.580164459967,4948.962890625,4920.069862906589,4948.962890625,80919000
2019-07-01,4948.961558652441,4973.727004317091,4924.196112987792,4944.833984375,56612500
2019-07-02,4944.834206542969,4953.08935546875,4911.813610839844,4953.08935546875,48563500
2019-07-03,4911.813610839844,4953.08935546875,4903.558461914063,4953.08935546875,43640000
2019-07-04,4953.089132929883,4961.344281484766,4924.196112987792,4944.833984375,28224500
2019-07-05,4969.599473605004,4969.599473605004,4928.32373046875,4928.32373046875,32722500
2019-07-08,4899.430660740859,4920.06853210034,4841.644620934311,4854.02734375,38361000
2019-07-09,4845.772419433594,4953.08935546875,4845.772419433594,4953.08935546875,47740500
2019-07-10,4953.08935546875,4986.109951171875,4948.96178100586,4953.08935546875,52183500
2019-07-11,4969.600452217323,4973.72802734375,4936.579851205913,4973.72802734375,34279500
2019-07-12,4953.089577267055,4977.85502515339,4948.962002619332,4961.3447265625,29838000
2019-07-15,5002.621837569103,5048.025171078393,4981.983958701244,5039.77001953125,61453500
2019-07-16,5019.131701930978,5039.769578994839,5010.8765511054335,5023.25927734375,38075000
2019-07-17,5019.131427845528,5076.91748046875,4990.238401533918,5076.91748046875,45487000
2019-07-18,5035.641861396461,5093.427915543633,4998.493683730421,5072.7900390625,43625500
2019-07-19,5114.065784085182,5126.448509954637,5076.917606476814,5118.193359375,43973500
2019-07-22,5167.724780156995,5192.490234375,5118.193871720986,5192.490234375,37314500
2019-07-23,5151.213512429831,5192.4892617281475,5122.32048792101,5147.0859375,39129500
2019-07-24,5167.7239,5171.851475,5089.299975,5159.46875,51343500
2019-07-25,5175.97905,5180.106625,5118.193,5159.46875,53477500
2019-07-26,5159.468754729116,5159.468754729116,5109.937854683717,5114.0654296875,51797500
2019-07-29,5134.703438951434,5142.958589174828,5085.172537611066,5109.93798828125,68509500
2019-07-30,5122.320887525749,5159.4690647922525,5109.9381617702475,5134.70361328125,38225500
2019-07-31,5109.93798828125,5151.213739398223,5101.682838057855,5109.93798828125,64129000
2019-08-01,5109.9384285992855,5175.979636077144,5105.810853131919,5126.44873046875,78228000
2019-08-02,5085.172717710868,5122.320895031808,5085.172717710868,5089.30029296875,62989500
2019-08-05,5130.5750573730475,5130.5750573730475,4953.08935546875,4953.08935546875,90924000
2019-08-06,4854.02734375,4915.940957828444,4759.093135496386,4854.02734375,183296000
2019-08-07,4932.451704028442,4994.36532374428,4874.665658960326,4961.3447265625,92102000
2019-08-08,4961.344859914914,5019.130906536219,4936.579411362926,4957.21728515625,58295500
2019-08-09,4998.492897580894,5052.15136799258,4998.492897580894,5006.748046875,48118500
2019-08-12,5010.876291035027,5019.13144143212,4953.09023825538,4986.11083984375,52705000
2019-08-13,4953.090418485037,4986.111021274937,4953.090418485037,4965.47314453125,84406000
2019-08-14,4986.110174448835,5002.620473039725,4936.579278676165,4961.3447265625,81942000
2019-08-15,4887.0481640625,4953.08935546875,4837.517270507813,4953.08935546875,52561500
2019-08-16,4986.110535077601,4986.110535077601,4920.0693359375,4920.0693359375,49821500
2019-08-19,4977.855870577462,4977.855870577462,4924.197391043875,4965.47314453125,30619000
2019-08-20,4981.982779213659,4981.982779213659,4940.70703125,4940.70703125,58393500
2019-08-21,4953.090023535565,4957.217598555178,4932.4521484375,4932.4521484375,55927500
2019-08-22,4891.175738525391,4953.08935546875,4887.0481640625,4953.08935546875,65888000
2019-08-23,4887.049259799834,4948.962890625,4874.6665336348,4948.962890625,33083500
2019-08-26,4903.558241600585,4953.089132929883,4837.5170531615195,4944.833984375,41388500
2019-08-27,4986.110308466902,4986.110308466902,4911.813962810938,4957.21728515625,123780000
2019-08-28,4953.090466013345,4969.600767566722,4940.707739848312,4948.962890625,55688000
2019-08-29,4944.834560880256,4973.727584190909,4940.706986121591,4957.21728515625,51525500
2019-08-30,5019.13081454918,5035.64111328125,4957.217194303919,5035.64111328125,73650000
2019-09-02,5035.640844726563,5035.640844726563,4953.08935546875,4953.08935546875,42429000
2019-09-03,4953.08984052436,4998.4931640625,4953.08984052436,4998.4931640625,42743500
2019-09-04,5002.620696311774,5002.620696311774,4957.217373160429,4969.60009765625,41979000
2019-09-05,5023.259016630665,5023.259016630665,4965.472963851019,4986.11083984375,53650500
2019-09-06,5002.621053228734,5002.621053228734,4973.72802734375,4973.72802734375,54349000
2019-09-09,4994.3656348708055,4998.493209775657,4936.579586202879,4981.98291015625,25912000
2019-09-10,4969.6001399927745,4998.4931640625,4940.707115923049,4998.4931640625,40291000
2019-09-11,4994.365366451076,5035.64111328125,4961.344768986936,5035.64111328125,45243500
2019-09-12,5035.641294967297,5039.768869799237,4961.344947992369,4969.60009765625,40034000
2019-09-13,5019.130726575456,5027.385875796797,4961.344682026067,4977.85498046875,28419500
2019-09-16,4953.089710397585,4965.472434673579,4940.706986121591,4957.21728515625,77289000
2019-09-17,4944.834383583385,4981.98255507942,4940.7068089727145,4977.85498046875,92037500
2019-09-18,4944.835087858289,4986.11083984375,4944.835087858289,4986.11083984375,28667000
2019-09-19,4965.472256636738,4990.237704300762,4953.089532804726,4977.85498046875,61988500
2019-09-20,4994.364875704298,4994.364875704298,4944.833984375,4944.833984375,133433000
2019-09-23,4977.855602470176,4977.855602470176,4953.090151711618,4973.72802734375,47231500
2019-09-24,4936.579056389298,4953.089354236754,4903.558460694387,4907.68603515625,79718500
2019-09-25,4870.538129541385,4899.43115234375,4771.4763370761375,4899.43115234375,88620000
2019-09-26,4953.090191831683,5002.62109375,4928.324740872525,5002.62109375,109859000
2019-09-27,4957.217502348898,5015.003551502008,4953.089927409391,5010.8759765625,48010000
2019-09-30,5010.8759765625,5010.8759765625,4957.217502348898,5010.8759765625,73391000
2019-10-01,4961.345388652473,5006.748715836481,4961.345388652473,4986.11083984375,40057000
2019-10-02,4961.345122837035,5010.876022565857,4961.345122837035,4994.36572265625,52376500
2019-10-03,4961.345388652473,4990.238415042296,4911.814486269919,4986.11083984375,50269000
